"","speaker","filename","syllno","syll","tapper","p","PA","totalnsyll","DrumID","DrumTime","DrumVeloc","DrumDur","drumtimediff","corr","sylldur","prepausal","postpausal","f0meanhz","f0meanst","f0rangehz","f0rangest","f0maxhz","f0maxst","intens","seglabel","segdur","f0meanhz_v","f0meanst_v","f0rangehz_v","f0rangest_v","f0maxHz_v","f0maxst_v","intens_v","h1h2","cpps","slope","text","nsyll","ambsyll","nonlex","ip.initial","ip.final","turn","UI","DrumVeloc.log.sc","DrumDur.log.sc","DrumVeloc.sc","DrumDur.sc"
"63","B","B-A_left_0067",6,"l@","CD","not prom","unaccented",8,6,4.908,45,17,0.723,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 CD",-0.638117870052733,-0.916736921451012,-0.687111564564499,-0.942880046255496
"64","B","B-A_left_0067",6,"l@","DH","not prom","unaccented",8,6,4.288,48,51,0.313,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 DH",-0.688485857786789,-1.46145844787799,-0.651676895890465,-1.05547997389674
"65","B","B-A_left_0067",6,"l@","RU","not prom","unaccented",8,6,2.839,83,91,0.696,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 RU",1.36830518086993,0.0372590830759556,1.40322586849685,-0.0530211748259097
"66","B","B-A_left_0067",6,"l@","LK","not prom","unaccented",8,6,7.095,59,200,0.665,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 LK",-0.22307641242813,-0.622028645008932,-0.317410775693525,-0.68757252006905
"67","B","B-A_left_0067",6,"l@","WP","not prom","unaccented",8,6,5.269,50,149,1.105,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 WP",0.0855827427743582,-0.471284492287377,0.06914781822319,-0.40650383263067
"68","B","B-A_left_0067",6,"l@","FS","not prom","unaccented",8,6,3.096,44,39,0.645,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 FS",-0.441876256179598,-1.20746506195161,-0.48865794900288,-1.26856264169335
"69","B","B-A_left_0067",6,"l@","ZE","not prom","unaccented",8,6,4.092,73,70,0.242,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 ZE",0.592159190006165,-0.783681725009897,0.465839432293545,-0.673868267471416
"70","B","B-A_left_0067",6,"l@","MS","not prom","unaccented",8,6,3.466,52,129,0.6,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MS",-0.517339121090203,0.169337955803047,-0.600108821819206,-0.23444286979156
"71","B","B-A_left_0067",6,"l@","MW","not prom","unaccented",8,6,2.947,49,83,0.45,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MW",0.433800940038216,0.0833449330274661,0.381881307912987,-0.141002386814929
"72","B","B-A_left_0067",6,"l@","JV","not prom","unaccented",8,6,5.039,58,155,0.364,"n",0.09,0,0,"185.195","90.384","32.611","3.049","201.831","91.901",64.265,"@",0.04,"186.433","90.505","14.129","1.323","193.097","91.124","65.562","1.546",9.489,-26.156,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 JV",-0.714114877888122,-0.739588710730898,-0.754986008457569,-0.72118406809183
"73","B","B-A_left_0067",7,"bE6","DH","prom","pitch accented",8,7,4.649,76,205,0.361,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 DH",2.12907137738365,1.92483857896442,2.21059025468726,2.21996417683572
"74","B","B-A_left_0067",7,"bE6","SD","prom","pitch accented",8,7,5.019,93,135,0.866,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 SD",2.0940154326807,1.54356250613289,2.2277546150777,1.79573304789526
"75","B","B-A_left_0067",7,"bE6","CD","prom","pitch accented",8,7,5.718,62,68,0.81,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 CD",0.87873601509404,0.917447433479863,0.870341315115032,0.952169504839294
"76","B","B-A_left_0067",7,"bE6","ZL","prom","pitch accented",8,7,6.085,61,298,0.463,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 ZL",1.87170472462872,1.73141845625229,1.95512446255338,2.08847035700844
"77","B","B-A_left_0067",7,"bE6","JV","prom","pitch accented",8,7,5.406,104,232,0.367,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 JV",0.886132371780745,1.84687513655669,0.841766009429703,1.93899189564809
"78","B","B-A_left_0067",7,"bE6","MW","prom","pitch accented",8,7,3.59,57,232,0.643,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MW",1.83304691807113,1.97436319963851,1.90940653956493,2.3306865114703
"79","B","B-A_left_0067",7,"bE6","RU","prom","pitch accented",8,7,3.649,52,68,0.81,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 RU",-0.721239537966285,-1.36760554908507,-0.71872544483985,-1.27250819582183
"80","B","B-A_left_0067",7,"bE6","FS","prom","pitch accented",8,7,3.487,42,29,0.391,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 FS",-0.704276066594658,-1.79698426655435,-0.718614630886589,-1.58870463328788
"81","B","B-A_left_0067",7,"bE6","WP","not prom","pitch accented",8,7,6.322,52,871,1.053,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 WP",1.17895275747209,2.40895095400449,1.17551290979423,2.46387041831646
"82","B","B-A_left_0067",7,"bE6","ZE","prom","pitch accented",8,7,4.344,101,244,0.252,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 ZE",1.88093295693789,1.65685604859619,2.04687023280497,1.71296284784719
"83","B","B-A_left_0067",7,"bE6","LK","prom","pitch accented",8,7,7.817,85,483,0.722,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 LK",1.40455542306313,1.4329820114356,1.56891611985657,1.65680125317843
"84","B","B-A_left_0067",7,"bE6","MS","prom","pitch accented",8,7,4.111,94,276,0.645,"n",0.308,0,0,"179.398","89.828","44.091","4.214","205.450","92.224",63.256,"E6",0.228,"180.334","89.925","21.407","2.070","189.923","90.831","64.236","8.837",7.293,-21.837,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MS",0.839424483767165,0.796558042146883,0.735232662493729,1.57940459649051
"85","B","B-A_left_0067",8,"g@","SD","not prom","unaccented",8,8,5.829,50,90,0.81,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 SD",-0.724375247886319,0.438947907326462,-0.675077156084152,0.292328635703879
"86","B","B-A_left_0067",8,"g@","DH","not prom","unaccented",8,8,5.099,49,95,0.45,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 DH",-0.562061625740473,0.0526833219785315,-0.549453069084118,-0.119638787973183
"87","B","B-A_left_0067",8,"g@","CD","not prom","unaccented",8,8,6.615,39,52,0.897,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 CD",-1.31544113566399,0.562511554778129,-1.2368008162161,0.357644155476223
"88","B","B-A_left_0067",8,"g@","RU","not prom","unaccented",8,8,4.099,57,97,0.45,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 RU",-0.310980222483794,0.345143483627136,-0.37647523301135,0.265105874129548
"89","B","B-A_left_0067",8,"g@","ZL","not prom","unaccented",8,8,6.547,44,151,0.462,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 ZL",-0.543659634428133,0.416315022476007,-0.55333711204341,0.175665730963326
"90","B","B-A_left_0067",8,"g@","MS","not prom","unaccented",8,8,4.79,66,167,0.679,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MS",0.0290113872455374,0.382247529482469,-0.154994993714894,0.23444286979156
"91","B","B-A_left_0067",8,"g@","WP","not prom","unaccented",8,8,7.836,49,132,1.514,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 WP",-0.477615440551944,-0.668897451767974,-0.48403472756233,-0.474088821918899
"92","B","B-A_left_0067",8,"g@","JV","not prom","unaccented",8,8,5.964,123,192,0.558,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 JV",1.34595254082396,0.633255702254022,1.50129401681792,0.557082304094887
"93","B","B-A_left_0067",8,"g@","ZE","not prom","unaccented",8,8,4.742,60,229,0.398,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 ZE",-0.186337926489238,1.53285008160212,-0.268210582229617,1.50720154480248
"94","B","B-A_left_0067",8,"g@","LK","not prom","unaccented",8,8,8.597,75,157,0.78,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 LK",0.84659374349812,-1.18623420257635,0.843405775414224,-1.04378478950241
"95","B","B-A_left_0067",8,"g@","MW","not prom","unaccented",8,8,4.25,47,100,0.66,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 MW",0.0482294334960802,0.426134839908334,0,0.141002386814929
"96","B","B-A_left_0067",8,"g@","FS","not prom","unaccented",8,8,4,36,101,0.513,"n",0.089,1,0,"173.968","89.306","16.467","1.639","182.216","90.114",62.144,"@",0.057,"170.872","88.998","9.383","0.954","175.132","89.428","62.831","6.896",14.35,-28.496,"dafür habt ihr geile Berge",8,"n","n","initial","non-final","initial","B-A_left_0067 FS",-1.57377511146785,0.685977238943128,-1.40848467653771,0.716317706192772
"97","B","B-A_left_0081",1,"a:","CD","not prom","unaccented",10,NA,NA,NA,NA,NA,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 CD",NA,NA,NA,NA
"98","B","B-A_left_0081",1,"a:","DH","not prom","unaccented",10,1,1.142,45,45,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 DH",-0.344648041317851,-0.571094594673976,-0.373849659588192,-0.53242760629443
"99","B","B-A_left_0081",1,"a:","ZE","prom","unaccented",10,1,2.351,73,86,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 ZE",0.0471328065437885,-1.05128366085678,-0.142143383171044,-1.03621437999378
"100","B","B-A_left_0081",1,"a:","FS","not prom","unaccented",10,1,1.603,40,6,0,"y",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 FS",-1.6331285641864,-2.24155844647112,-1.48896119474294,-2.08161031788794
"101","B","B-A_left_0081",1,"a:","MS","not prom","unaccented",10,1,0.39,45,164,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 MS",-0.495129879272047,0.525122469775802,-0.472684299793462,0.419494126002869
"102","B","B-A_left_0081",1,"a:","JV","not prom","unaccented",10,1,3.298,44,150,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 JV",-1.45006220315539,-0.856278009587828,-1.40397977830063,-0.885158687765016
"103","B","B-A_left_0081",1,"a:","MW","not prom","unaccented",10,1,3.273,45,48,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 MW",-0.517762981073684,-0.976539932641808,-0.516332202674688,-0.801760666629469
"104","B","B-A_left_0081",1,"a:","RU","not prom","unaccented",10,1,0.284,63,75,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 RU",0.302585819231621,-0.195713516610221,0.213980246255456,-0.275452931716557
"105","B","B-A_left_0081",1,"a:","ZL","prom","unaccented",10,1,3.543,49,68,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 ZL",-0.296273841352761,-0.714788767010076,-0.379980297828674,-0.650509280875483
"106","B","B-A_left_0081",1,"a:","WP","not prom","unaccented",10,1,3.797,39,162,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 WP",-1.14522768639086,-0.182499910726541,-1.21117458152979,-0.268276635287354
"107","B","B-A_left_0081",1,"a:","LK","not prom","unaccented",10,1,0,67,367,0,"n",0.048,0,1,"195.777","91.348","19.484","1.723","205.742","92.216",68.407,"a:",0.048,"195.777","91.348","19.484","1.723","205.742","92.216","68.407","0.066",15.908,-22.201,"aber ich hab erst neulich begriffen",10,"n","n","non-initial","non-final","medial","B-A_left_0081 LK",0.672959333700657,0.594658256290367,0.630335977118796,0.472127449774826
